plan_idx,title,question_idx,steps,question_type,step_pair_idx_asked_about,binary_question,why_question,model_name,prompt_key,model_input,binary_answer,why_answer,cluster
467,fusilli-and-meatballs,467,"['Coat a large saucepan with cooking spray or a teaspoon of olive oil and set over a medium-high heat.', 'Sauté the onion and garlic for about 5 minutes or until soft.', 'Transfer 2 tablespoons of the onion mixture to a large bowl.', 'Set aside.', 'Whiz the tomatoes, with their juice, in a food processor until fairly smooth.', 'Add to the saucepan.', 'Bring to the boil over medium-high heat.', 'Reduce the heat to medium-low.', 'Cover and simmer, stirring often, for 30 minutes.', 'Add the basil and oregano halfway through this time.', 'Process the bread until crumbs form.', 'Add the crumbs, beef, egg, milk and pepper to the onion mixture in the bowl and mix just until blended.', 'Shape into 20 meatballs about 2.5cm (1in) diameter.', 'Coat a frying pan with cooking spray or olive oil and set over medium-high heat.', 'Cook the meatballs, in batches, for about 8 minutes or until browned on all sides.', 'Drain on kitchen paper.', 'Add the meatballs to the tomato sauce.', 'Cover and cook, stirring occasionally, for 20 minutes.', 'Meanwhile, cook the pasta according to the instructions on the packet.', 'Drain and toss with 3 ladlefuls of the sauce in a large heated serving bowl.', 'Spoon the meatballs and remaining sauce over the top, then serve.']",dependent_real_after,"[0, 11]",Must Step 12 happen after Step 1?,Why must Step 12 happen after Step 1?,gpt-4-turbo-2024-04-09,basic_binary_explain,"Given a goal, a procedure to achieve that goal and a question about the steps in the procedure, you are required to answer the questions.

Goal: fusilli-and-meatballs

Procedure:
1. Coat a large saucepan with cooking spray or a teaspoon of olive oil and set over a medium-high heat.
2. Sauté the onion and garlic for about 5 minutes or until soft.
3. Transfer 2 tablespoons of the onion mixture to a large bowl.
4. Set aside.
5. Whiz the tomatoes, with their juice, in a food processor until fairly smooth.
6. Add to the saucepan.
7. Bring to the boil over medium-high heat.
8. Reduce the heat to medium-low.
9. Cover and simmer, stirring often, for 30 minutes.
10. Add the basil and oregano halfway through this time.
11. Process the bread until crumbs form.
12. Add the crumbs, beef, egg, milk and pepper to the onion mixture in the bowl and mix just until blended.
13. Shape into 20 meatballs about 2.5cm (1in) diameter.
14. Coat a frying pan with cooking spray or olive oil and set over medium-high heat.
15. Cook the meatballs, in batches, for about 8 minutes or until browned on all sides.
16. Drain on kitchen paper.
17. Add the meatballs to the tomato sauce.
18. Cover and cook, stirring occasionally, for 20 minutes.
19. Meanwhile, cook the pasta according to the instructions on the packet.
20. Drain and toss with 3 ladlefuls of the sauce in a large heated serving bowl.
21. Spoon the meatballs and remaining sauce over the top, then serve.


1. Must Step 12 happen after Step 1?
2. Explain why or why not.

Format your answer as JSON with the key value pairs ""binary_answer"": ""yes/no answer to Q1"", ""why_answer"": ""one sentence answer to Q2""",no,"Step 12 involves mixing ingredients for the meatballs, which does not depend on the initial preparation of the saucepan in Step 1.",2
479,tomato and basil salad,479,"['Grab an attractive serving plate; flat glass or black works nicely.', 'Slice the tomatoes thinly and scatter onto plate.', 'Sprinkle with salt, then scatter all over the basil leaves.', 'Drizzle over the vinegar and oil.', 'Cover with cling film and leave at room temperature until ready to serve.']",dependent_real_after,"[2, 4]",Must Step 5 happen after Step 3?,Why must Step 5 happen after Step 3?,gpt-4-turbo-2024-04-09,basic_binary_explain,"Given a goal, a procedure to achieve that goal and a question about the steps in the procedure, you are required to answer the questions.

Goal: tomato and basil salad

Procedure:
1. Grab an attractive serving plate; flat glass or black works nicely.
2. Slice the tomatoes thinly and scatter onto plate.
3. Sprinkle with salt, then scatter all over the basil leaves.
4. Drizzle over the vinegar and oil.
5. Cover with cling film and leave at room temperature until ready to serve.


1. Must Step 5 happen after Step 3?
2. Explain why or why not.

Format your answer as JSON with the key value pairs ""binary_answer"": ""yes/no answer to Q1"", ""why_answer"": ""one sentence answer to Q2""",no,"Step 5 can occur after all ingredients including vinegar and oil are added in Step 4, ensuring the flavors meld properly.",2
481,warm-puy-lentil-and-tomato-salad,481,"['Bring a large pan of water to the boil;', 'add lentils and cook over low heat for 30 minutes.', 'Put tomatoes in a small bowl and season with salt.', 'Set aside for 15 minutes.', 'Drain lentils and tomatoes and mix together.', 'Distribute mixture evenly in 6 individual bowls or ramekins, sprinkle with chopped parsley and serve warm or chilled.']",dependent_real_after,"[3, 4]",Must Step 5 happen after Step 4?,Why must Step 5 happen after Step 4?,gpt-4-turbo-2024-04-09,basic_binary_explain,"Given a goal, a procedure to achieve that goal and a question about the steps in the procedure, you are required to answer the questions.

Goal: warm-puy-lentil-and-tomato-salad

Procedure:
1. Bring a large pan of water to the boil;
2. add lentils and cook over low heat for 30 minutes.
3. Put tomatoes in a small bowl and season with salt.
4. Set aside for 15 minutes.
5. Drain lentils and tomatoes and mix together.
6. Distribute mixture evenly in 6 individual bowls or ramekins, sprinkle with chopped parsley and serve warm or chilled.


1. Must Step 5 happen after Step 4?
2. Explain why or why not.

Format your answer as JSON with the key value pairs ""binary_answer"": ""yes/no answer to Q1"", ""why_answer"": ""one sentence answer to Q2""",no,"Step 5 involves draining the lentils and tomatoes, which can be done independently; the tomatoes only need to be seasoned for 15 minutes, which can occur while the lentils are cooking.",3
483,banana-split-cake,483,"['Preheat oven to 190 C / Gas 5.', 'In a large bowl, combine flour, 175g margarine and chopped pecans.', 'Press into the bottom of a 20x30cm tin.', 'Bake in preheated oven for 20 minutes.', 'Remove from oven and allow to cool.', 'In a large bowl, combine remaining margarine, eggs and icing sugar.', 'Beat with an electric mixer for 6 minutes or until fluffy.', 'Spread over cooled base.', 'Slice bananas and arrange on filling, then top with pineapple.', 'Slice strawberries and layer over bananas.', 'Cover with whipped cream.']",dependent_real_after,"[0, 7]",Must Step 8 happen after Step 1?,Why must Step 8 happen after Step 1?,gpt-4-turbo-2024-04-09,basic_binary_explain,"Given a goal, a procedure to achieve that goal and a question about the steps in the procedure, you are required to answer the questions.

Goal: banana-split-cake

Procedure:
1. Preheat oven to 190 C / Gas 5.
2. In a large bowl, combine flour, 175g margarine and chopped pecans.
3. Press into the bottom of a 20x30cm tin.
4. Bake in preheated oven for 20 minutes.
5. Remove from oven and allow to cool.
6. In a large bowl, combine remaining margarine, eggs and icing sugar.
7. Beat with an electric mixer for 6 minutes or until fluffy.
8. Spread over cooled base.
9. Slice bananas and arrange on filling, then top with pineapple.
10. Slice strawberries and layer over bananas.
11. Cover with whipped cream.


1. Must Step 8 happen after Step 1?
2. Explain why or why not.

Format your answer as JSON with the key value pairs ""binary_answer"": ""yes/no answer to Q1"", ""why_answer"": ""one sentence answer to Q2""",no,"Step 8 involves spreading a mixture over the cooled base, which is independent of the oven's preheating in Step 1.",1
484,spiced butternut squash soup,484,"['Preheat the oven to 190 C / Gas mark 6.', 'Pour a small layer of water in a baking dish, or a swiss roll tin.', 'Place the squash halves cut side down on the dish.', 'Bake for about 40 minutes, or until a fork can easily pierce the flesh.', 'Cool slightly, then remove the peel.', 'Set aside.', 'Melt the butter in a large pot over medium heat.', 'Add the onion, leek and garlic, and saute for a few minutes, until tender.', 'Pour the chicken stock into the pot.', 'Add the potatoes, and bring to the boil.', 'Cook for about 20 minutes, or until soft.', 'Add the squash, and mash with the potatoes until chunks are small.', 'Use an immersion hand blender to puree the soup, or transfer to a blender or food processor in batches, and puree until smooth.', 'Return to the pot.', 'Season the soup with cayenne pepper, allspice, nutmeg, ginger, salt and pepper, then stir in the sherry, cream and milk.', 'Heat through, but do not boil.', 'Ladle into bowls, and top with a dollop of soured cream if desired.']",dependent_real_after,"[7, 13]",Must Step 14 happen after Step 8?,Why must Step 14 happen after Step 8?,gpt-4-turbo-2024-04-09,basic_binary_explain,"Given a goal, a procedure to achieve that goal and a question about the steps in the procedure, you are required to answer the questions.

Goal: spiced butternut squash soup

Procedure:
1. Preheat the oven to 190 C / Gas mark 6.
2. Pour a small layer of water in a baking dish, or a swiss roll tin.
3. Place the squash halves cut side down on the dish.
4. Bake for about 40 minutes, or until a fork can easily pierce the flesh.
5. Cool slightly, then remove the peel.
6. Set aside.
7. Melt the butter in a large pot over medium heat.
8. Add the onion, leek and garlic, and saute for a few minutes, until tender.
9. Pour the chicken stock into the pot.
10. Add the potatoes, and bring to the boil.
11. Cook for about 20 minutes, or until soft.
12. Add the squash, and mash with the potatoes until chunks are small.
13. Use an immersion hand blender to puree the soup, or transfer to a blender or food processor in batches, and puree until smooth.
14. Return to the pot.
15. Season the soup with cayenne pepper, allspice, nutmeg, ginger, salt and pepper, then stir in the sherry, cream and milk.
16. Heat through, but do not boil.
17. Ladle into bowls, and top with a dollop of soured cream if desired.


1. Must Step 14 happen after Step 8?
2. Explain why or why not.

Format your answer as JSON with the key value pairs ""binary_answer"": ""yes/no answer to Q1"", ""why_answer"": ""one sentence answer to Q2""",no,"Step 14 involves returning the pureed soup to the pot, which can occur independently of the sauteing in Step 8 as long as the pot is available.",3
485,spiced butternut squash soup,485,"['Preheat the oven to 190 C / Gas mark 6.', 'Pour a small layer of water in a baking dish, or a swiss roll tin.', 'Place the squash halves cut side down on the dish.', 'Bake for about 40 minutes, or until a fork can easily pierce the flesh.', 'Cool slightly, then remove the peel.', 'Set aside.', 'Melt the butter in a large pot over medium heat.', 'Add the onion, leek and garlic, and saute for a few minutes, until tender.', 'Pour the chicken stock into the pot.', 'Add the potatoes, and bring to the boil.', 'Cook for about 20 minutes, or until soft.', 'Add the squash, and mash with the potatoes until chunks are small.', 'Use an immersion hand blender to puree the soup, or transfer to a blender or food processor in batches, and puree until smooth.', 'Return to the pot.', 'Season the soup with cayenne pepper, allspice, nutmeg, ginger, salt and pepper, then stir in the sherry, cream and milk.', 'Heat through, but do not boil.', 'Ladle into bowls, and top with a dollop of soured cream if desired.']",dependent_real_after,"[2, 11]",Must Step 12 happen after Step 3?,Why must Step 12 happen after Step 3?,gpt-4-turbo-2024-04-09,basic_binary_explain,"Given a goal, a procedure to achieve that goal and a question about the steps in the procedure, you are required to answer the questions.

Goal: spiced butternut squash soup

Procedure:
1. Preheat the oven to 190 C / Gas mark 6.
2. Pour a small layer of water in a baking dish, or a swiss roll tin.
3. Place the squash halves cut side down on the dish.
4. Bake for about 40 minutes, or until a fork can easily pierce the flesh.
5. Cool slightly, then remove the peel.
6. Set aside.
7. Melt the butter in a large pot over medium heat.
8. Add the onion, leek and garlic, and saute for a few minutes, until tender.
9. Pour the chicken stock into the pot.
10. Add the potatoes, and bring to the boil.
11. Cook for about 20 minutes, or until soft.
12. Add the squash, and mash with the potatoes until chunks are small.
13. Use an immersion hand blender to puree the soup, or transfer to a blender or food processor in batches, and puree until smooth.
14. Return to the pot.
15. Season the soup with cayenne pepper, allspice, nutmeg, ginger, salt and pepper, then stir in the sherry, cream and milk.
16. Heat through, but do not boil.
17. Ladle into bowls, and top with a dollop of soured cream if desired.


1. Must Step 12 happen after Step 3?
2. Explain why or why not.

Format your answer as JSON with the key value pairs ""binary_answer"": ""yes/no answer to Q1"", ""why_answer"": ""one sentence answer to Q2""",no,"Step 12 involves mashing the cooked squash with potatoes, which can be done anytime after the squash is baked and peeled, not necessarily immediately after placing it in the oven.",2
486,spiced-pumpkin-teabread,486,"['Preheat the oven to 180尊C (350尊F, gas mark 4).', 'Line a 900 g (2 lb) loaf tin with baking parchment.', 'Steam the pumpkin flesh, or cook it in just a little boiling water, for 10 minutes or until tender.', 'Drain thoroughly, then mash with a potato masher until smooth.', 'Add the honey and sultanas, and beat well.', 'Sift the wholemeal and white flours and the allspice into a bowl, tipping in any bran left in the sieve.', 'Rub in the butter with your fingertips until the mixture resembles fine breadcrumbs.', 'Add the pumpkin mixture and beat well with a wooden spoon until evenly mixed.', 'Tip the mixture into the prepared tin and smooth the surface.', 'Sprinkle with the pumpkin seeds.', 'Bake for 50 minutes or until the loaf is well risen, golden brown and firm to the touch.', 'Allow the loaf to cool in the tin for 10 minutes, then turn it out onto a wire rack.', 'Gently brush with the 2 tsp honey while still warm.', 'This teabread is best served slightly warm, or within a day of making.']",dependent_real_after,"[2, 11]",Must Step 12 happen after Step 3?,Why must Step 12 happen after Step 3?,gpt-4-turbo-2024-04-09,basic_binary_explain,"Given a goal, a procedure to achieve that goal and a question about the steps in the procedure, you are required to answer the questions.

Goal: spiced-pumpkin-teabread

Procedure:
1. Preheat the oven to 180尊C (350尊F, gas mark 4).
2. Line a 900 g (2 lb) loaf tin with baking parchment.
3. Steam the pumpkin flesh, or cook it in just a little boiling water, for 10 minutes or until tender.
4. Drain thoroughly, then mash with a potato masher until smooth.
5. Add the honey and sultanas, and beat well.
6. Sift the wholemeal and white flours and the allspice into a bowl, tipping in any bran left in the sieve.
7. Rub in the butter with your fingertips until the mixture resembles fine breadcrumbs.
8. Add the pumpkin mixture and beat well with a wooden spoon until evenly mixed.
9. Tip the mixture into the prepared tin and smooth the surface.
10. Sprinkle with the pumpkin seeds.
11. Bake for 50 minutes or until the loaf is well risen, golden brown and firm to the touch.
12. Allow the loaf to cool in the tin for 10 minutes, then turn it out onto a wire rack.
13. Gently brush with the 2 tsp honey while still warm.
14. This teabread is best served slightly warm, or within a day of making.


1. Must Step 12 happen after Step 3?
2. Explain why or why not.

Format your answer as JSON with the key value pairs ""binary_answer"": ""yes/no answer to Q1"", ""why_answer"": ""one sentence answer to Q2""",no,"Step 12 involves cooling the baked loaf, which is unrelated to the cooking of the pumpkin in Step 3.",0
488,spiced butternut squash soup,488,"['Preheat the oven to 190 C / Gas mark 6.', 'Pour a small layer of water in a baking dish, or a swiss roll tin.', 'Place the squash halves cut side down on the dish.', 'Bake for about 40 minutes, or until a fork can easily pierce the flesh.', 'Cool slightly, then remove the peel.', 'Set aside.', 'Melt the butter in a large pot over medium heat.', 'Add the onion, leek and garlic, and saute for a few minutes, until tender.', 'Pour the chicken stock into the pot.', 'Add the potatoes, and bring to the boil.', 'Cook for about 20 minutes, or until soft.', 'Add the squash, and mash with the potatoes until chunks are small.', 'Use an immersion hand blender to puree the soup, or transfer to a blender or food processor in batches, and puree until smooth.', 'Return to the pot.', 'Season the soup with cayenne pepper, allspice, nutmeg, ginger, salt and pepper, then stir in the sherry, cream and milk.', 'Heat through, but do not boil.', 'Ladle into bowls, and top with a dollop of soured cream if desired.']",dependent_real_after,"[0, 14]",Must Step 15 happen after Step 1?,Why must Step 15 happen after Step 1?,gpt-4-turbo-2024-04-09,basic_binary_explain,"Given a goal, a procedure to achieve that goal and a question about the steps in the procedure, you are required to answer the questions.

Goal: spiced butternut squash soup

Procedure:
1. Preheat the oven to 190 C / Gas mark 6.
2. Pour a small layer of water in a baking dish, or a swiss roll tin.
3. Place the squash halves cut side down on the dish.
4. Bake for about 40 minutes, or until a fork can easily pierce the flesh.
5. Cool slightly, then remove the peel.
6. Set aside.
7. Melt the butter in a large pot over medium heat.
8. Add the onion, leek and garlic, and saute for a few minutes, until tender.
9. Pour the chicken stock into the pot.
10. Add the potatoes, and bring to the boil.
11. Cook for about 20 minutes, or until soft.
12. Add the squash, and mash with the potatoes until chunks are small.
13. Use an immersion hand blender to puree the soup, or transfer to a blender or food processor in batches, and puree until smooth.
14. Return to the pot.
15. Season the soup with cayenne pepper, allspice, nutmeg, ginger, salt and pepper, then stir in the sherry, cream and milk.
16. Heat through, but do not boil.
17. Ladle into bowls, and top with a dollop of soured cream if desired.


1. Must Step 15 happen after Step 1?
2. Explain why or why not.

Format your answer as JSON with the key value pairs ""binary_answer"": ""yes/no answer to Q1"", ""why_answer"": ""one sentence answer to Q2""",no,"Step 15 involves seasoning and finalizing the soup, which is independent of the oven preheating in Step 1.",3
490,lightly spiced tomato and red lentil soup,490,"['Heat the oil in a saucepan.', 'Add the onion and cook over a low heat for 7-8 minutes, stirring occasionally, until beginning to soften.', 'Stir in the celery and carrot and cook for 3 minutes, stirring frequently.', 'Add the garlic, cumin and coriander and cook for a further minute, stirring constantly.', 'Add the lentils, stock, tomatoes with their juice, tomato purÃ©e and bay leaf.', 'Bring to the boil, reduce the heat, then half-cover the pan with a lid and simmer for 25-30 minutes until the lentils and vegetables are very soft.', 'Meanwhile, stir the coriander into the yoghurt for the garnish.', 'Remove the bay leaf from the soup.', 'Blend the soup in the pan using a hand-held blender, or tip into a blender or food processor, process until smooth, then return the soup to the pan.', 'Check the consistency; it will be fairly thick, so if you prefer it thinner, dilute with a little more stock.', 'Season to taste, then reheat until just bubbling.', 'Serve drizzled with some of the coriander yoghurt and sprinkled with freshly ground black pepper.']",dependent_real_after,"[2, 11]",Must Step 12 happen after Step 3?,Why must Step 12 happen after Step 3?,gpt-4-turbo-2024-04-09,basic_binary_explain,"Given a goal, a procedure to achieve that goal and a question about the steps in the procedure, you are required to answer the questions.

Goal: lightly spiced tomato and red lentil soup

Procedure:
1. Heat the oil in a saucepan.
2. Add the onion and cook over a low heat for 7-8 minutes, stirring occasionally, until beginning to soften.
3. Stir in the celery and carrot and cook for 3 minutes, stirring frequently.
4. Add the garlic, cumin and coriander and cook for a further minute, stirring constantly.
5. Add the lentils, stock, tomatoes with their juice, tomato purÃ©e and bay leaf.
6. Bring to the boil, reduce the heat, then half-cover the pan with a lid and simmer for 25-30 minutes until the lentils and vegetables are very soft.
7. Meanwhile, stir the coriander into the yoghurt for the garnish.
8. Remove the bay leaf from the soup.
9. Blend the soup in the pan using a hand-held blender, or tip into a blender or food processor, process until smooth, then return the soup to the pan.
10. Check the consistency; it will be fairly thick, so if you prefer it thinner, dilute with a little more stock.
11. Season to taste, then reheat until just bubbling.
12. Serve drizzled with some of the coriander yoghurt and sprinkled with freshly ground black pepper.


1. Must Step 12 happen after Step 3?
2. Explain why or why not.

Format your answer as JSON with the key value pairs ""binary_answer"": ""yes/no answer to Q1"", ""why_answer"": ""one sentence answer to Q2""",no,"Step 12 involves serving the soup, which is independent of the cooking of the celery and carrot in Step 3.",3
496,vegetable-terrine,496,"['Add the gelatin in a bowl of cold water until soft.', 'Heat the stock and cook the vegetables one after the other in the stock (15 minutes for the carrots and beans, 10 minutes for courgettes and celeriac, 5 minutes for the peas).', 'Run the vegetables under cold water to stop them cooking.', 'Wash the sorrel, add the olive oil to a frying pan and cook for 3 minutes, chop then set aside.', 'In a saucepan, bring cream and yogurt to the boil.', 'Add the chopped sorrel and gelatin.', 'Mix well and remove from heat.', 'Set aside and cool for a few minutes.', 'Pour approximately 1cm of the cream mixture into a mould and refrigerate.', 'It is better to use a silicone mould, it will be easier to remove for serving.', 'Arrange the vegetables, alternating according to shape, starting with the matchstick vegetables on the bottom and peas in the middle.', 'Pour the remaining cream mixture on top.', 'Refrigerate the terrine for several hours until firm.', ""If you did'nt use a silicone mould, immerse the mould in boiling water then turn it over - it should release."", 'Serve chilled.']",dependent_real_after,"[4, 13]",Must Step 14 happen after Step 5?,Why must Step 14 happen after Step 5?,gpt-4-turbo-2024-04-09,basic_binary_explain,"Given a goal, a procedure to achieve that goal and a question about the steps in the procedure, you are required to answer the questions.

Goal: vegetable-terrine

Procedure:
1. Add the gelatin in a bowl of cold water until soft.
2. Heat the stock and cook the vegetables one after the other in the stock (15 minutes for the carrots and beans, 10 minutes for courgettes and celeriac, 5 minutes for the peas).
3. Run the vegetables under cold water to stop them cooking.
4. Wash the sorrel, add the olive oil to a frying pan and cook for 3 minutes, chop then set aside.
5. In a saucepan, bring cream and yogurt to the boil.
6. Add the chopped sorrel and gelatin.
7. Mix well and remove from heat.
8. Set aside and cool for a few minutes.
9. Pour approximately 1cm of the cream mixture into a mould and refrigerate.
10. It is better to use a silicone mould, it will be easier to remove for serving.
11. Arrange the vegetables, alternating according to shape, starting with the matchstick vegetables on the bottom and peas in the middle.
12. Pour the remaining cream mixture on top.
13. Refrigerate the terrine for several hours until firm.
14. If you did'nt use a silicone mould, immerse the mould in boiling water then turn it over - it should release.
15. Serve chilled.


1. Must Step 14 happen after Step 5?
2. Explain why or why not.

Format your answer as JSON with the key value pairs ""binary_answer"": ""yes/no answer to Q1"", ""why_answer"": ""one sentence answer to Q2""",no,"Step 14 is related to unmolding the terrine after it has set, which occurs after the refrigeration in Step 13, and is unrelated to the boiling of cream and yogurt in Step 5.",0
498,chocolate-pancake-batter,498,"['Sift the flour and cocoa powder into a bowl.', 'Make a well in the centre and whisk in the beaten eggs.', 'Gradually whisk in milk, melted butter and sugar.', 'For best results, set the pancake batter aside for 20 minutes to rest.', 'Heat a heavy-based non-stick frying pan (about 20-22cm in diameter) over moderate heat.', 'Use a piece of kitchen paper to grease the pan with a little sunflower oil.', 'Use a soup ladle to pour some batter into the middle of the pan, just enough to create a slightly thicker pancake than a crepe.', 'Cook for a minute or so until the pancake edges start to crisp up.', 'Use a palette knife to flip the pancake and cook the other side, about 1 minute.', 'Turn out of the pan and repeat with remaining batter, greasing the pan between pancakes if necessary.', 'Stack the pancakes on top of each other to keep warm.']",dependent_real_after,"[0, 3]",Must Step 4 happen after Step 1?,Why must Step 4 happen after Step 1?,gpt-4-turbo-2024-04-09,basic_binary_explain,"Given a goal, a procedure to achieve that goal and a question about the steps in the procedure, you are required to answer the questions.

Goal: chocolate-pancake-batter

Procedure:
1. Sift the flour and cocoa powder into a bowl.
2. Make a well in the centre and whisk in the beaten eggs.
3. Gradually whisk in milk, melted butter and sugar.
4. For best results, set the pancake batter aside for 20 minutes to rest.
5. Heat a heavy-based non-stick frying pan (about 20-22cm in diameter) over moderate heat.
6. Use a piece of kitchen paper to grease the pan with a little sunflower oil.
7. Use a soup ladle to pour some batter into the middle of the pan, just enough to create a slightly thicker pancake than a crepe.
8. Cook for a minute or so until the pancake edges start to crisp up.
9. Use a palette knife to flip the pancake and cook the other side, about 1 minute.
10. Turn out of the pan and repeat with remaining batter, greasing the pan between pancakes if necessary.
11. Stack the pancakes on top of each other to keep warm.


1. Must Step 4 happen after Step 1?
2. Explain why or why not.

Format your answer as JSON with the key value pairs ""binary_answer"": ""yes/no answer to Q1"", ""why_answer"": ""one sentence answer to Q2""",no,"Step 4, which involves resting the batter, can only occur after the batter is fully mixed, requiring completion of Steps 1, 2, and 3.",2
499,chocolate-pancake-batter,499,"['Sift the flour and cocoa powder into a bowl.', 'Make a well in the centre and whisk in the beaten eggs.', 'Gradually whisk in milk, melted butter and sugar.', 'For best results, set the pancake batter aside for 20 minutes to rest.', 'Heat a heavy-based non-stick frying pan (about 20-22cm in diameter) over moderate heat.', 'Use a piece of kitchen paper to grease the pan with a little sunflower oil.', 'Use a soup ladle to pour some batter into the middle of the pan, just enough to create a slightly thicker pancake than a crepe.', 'Cook for a minute or so until the pancake edges start to crisp up.', 'Use a palette knife to flip the pancake and cook the other side, about 1 minute.', 'Turn out of the pan and repeat with remaining batter, greasing the pan between pancakes if necessary.', 'Stack the pancakes on top of each other to keep warm.']",dependent_real_after,"[0, 9]",Must Step 10 happen after Step 1?,Why must Step 10 happen after Step 1?,gpt-4-turbo-2024-04-09,basic_binary_explain,"Given a goal, a procedure to achieve that goal and a question about the steps in the procedure, you are required to answer the questions.

Goal: chocolate-pancake-batter

Procedure:
1. Sift the flour and cocoa powder into a bowl.
2. Make a well in the centre and whisk in the beaten eggs.
3. Gradually whisk in milk, melted butter and sugar.
4. For best results, set the pancake batter aside for 20 minutes to rest.
5. Heat a heavy-based non-stick frying pan (about 20-22cm in diameter) over moderate heat.
6. Use a piece of kitchen paper to grease the pan with a little sunflower oil.
7. Use a soup ladle to pour some batter into the middle of the pan, just enough to create a slightly thicker pancake than a crepe.
8. Cook for a minute or so until the pancake edges start to crisp up.
9. Use a palette knife to flip the pancake and cook the other side, about 1 minute.
10. Turn out of the pan and repeat with remaining batter, greasing the pan between pancakes if necessary.
11. Stack the pancakes on top of each other to keep warm.


1. Must Step 10 happen after Step 1?
2. Explain why or why not.

Format your answer as JSON with the key value pairs ""binary_answer"": ""yes/no answer to Q1"", ""why_answer"": ""one sentence answer to Q2""",no,"Step 10 involves cooking subsequent pancakes and can only occur after the batter is made and the first pancake is cooked, which follows steps 1 through 9.",2
500,shellabina-s-corned-beef-hash,500,"['Add potatoes, carrots and onion to a large pan and add water to cover.', 'Bring to boil and simmer for 20 minutes.', 'Add corned beef and simmer for another 5 minutes.', 'Add gravy granules and stir.', 'The stew will now thicken up.', 'It is now ready to serve.']",dependent_real_after,"[1, 4]",Must Step 5 happen after Step 2?,Why must Step 5 happen after Step 2?,gpt-4-turbo-2024-04-09,basic_binary_explain,"Given a goal, a procedure to achieve that goal and a question about the steps in the procedure, you are required to answer the questions.

Goal: shellabina-s-corned-beef-hash

Procedure:
1. Add potatoes, carrots and onion to a large pan and add water to cover.
2. Bring to boil and simmer for 20 minutes.
3. Add corned beef and simmer for another 5 minutes.
4. Add gravy granules and stir.
5. The stew will now thicken up.
6. It is now ready to serve.


1. Must Step 5 happen after Step 2?
2. Explain why or why not.

Format your answer as JSON with the key value pairs ""binary_answer"": ""yes/no answer to Q1"", ""why_answer"": ""one sentence answer to Q2""",no,"Step 5 follows Step 4, which involves adding gravy granules to thicken the stew, and does not depend on the completion of Step 2.",2
501,spiced butternut squash soup,501,"['Preheat the oven to 190 C / Gas mark 6.', 'Pour a small layer of water in a baking dish, or a swiss roll tin.', 'Place the squash halves cut side down on the dish.', 'Bake for about 40 minutes, or until a fork can easily pierce the flesh.', 'Cool slightly, then remove the peel.', 'Set aside.', 'Melt the butter in a large pot over medium heat.', 'Add the onion, leek and garlic, and saute for a few minutes, until tender.', 'Pour the chicken stock into the pot.', 'Add the potatoes, and bring to the boil.', 'Cook for about 20 minutes, or until soft.', 'Add the squash, and mash with the potatoes until chunks are small.', 'Use an immersion hand blender to puree the soup, or transfer to a blender or food processor in batches, and puree until smooth.', 'Return to the pot.', 'Season the soup with cayenne pepper, allspice, nutmeg, ginger, salt and pepper, then stir in the sherry, cream and milk.', 'Heat through, but do not boil.', 'Ladle into bowls, and top with a dollop of soured cream if desired.']",dependent_real_after,"[0, 12]",Must Step 13 happen after Step 1?,Why must Step 13 happen after Step 1?,gpt-4-turbo-2024-04-09,basic_binary_explain,"Given a goal, a procedure to achieve that goal and a question about the steps in the procedure, you are required to answer the questions.

Goal: spiced butternut squash soup

Procedure:
1. Preheat the oven to 190 C / Gas mark 6.
2. Pour a small layer of water in a baking dish, or a swiss roll tin.
3. Place the squash halves cut side down on the dish.
4. Bake for about 40 minutes, or until a fork can easily pierce the flesh.
5. Cool slightly, then remove the peel.
6. Set aside.
7. Melt the butter in a large pot over medium heat.
8. Add the onion, leek and garlic, and saute for a few minutes, until tender.
9. Pour the chicken stock into the pot.
10. Add the potatoes, and bring to the boil.
11. Cook for about 20 minutes, or until soft.
12. Add the squash, and mash with the potatoes until chunks are small.
13. Use an immersion hand blender to puree the soup, or transfer to a blender or food processor in batches, and puree until smooth.
14. Return to the pot.
15. Season the soup with cayenne pepper, allspice, nutmeg, ginger, salt and pepper, then stir in the sherry, cream and milk.
16. Heat through, but do not boil.
17. Ladle into bowls, and top with a dollop of soured cream if desired.


1. Must Step 13 happen after Step 1?
2. Explain why or why not.

Format your answer as JSON with the key value pairs ""binary_answer"": ""yes/no answer to Q1"", ""why_answer"": ""one sentence answer to Q2""",no,"Step 13 involves pureeing the soup, which is independent of the oven preheating in Step 1.",3
